,,,,,,,,,,,,
,1976,"Escape Pod (Life Pod, Boat Pod)",Star Wars,George Lucas,"A small ship used solely as a ""life boat.""",No,N/A,N/A,N/A,Fictional spacecraft in Star Wars,Atoms,
,1976,Bussard Ramjet,A World Out of Time,Larry Niven,Propulsion method that scoops hydrogen atoms from space via electromagnetic fields.,No,N/A,N/A,N/A,Hypothetical propulsion system,Atoms,
,1976,Vaporator,Star Wars,George Lucas,A device which extracted moisture from the air for use in farming.,No,N/A,N/A,N/A,Fictional technology in Star Wars,Atoms,
,1976,Landspeeder,Star Wars,George Lucas,A small repulsion-based hovercraft capable of high speeds over flat terrain.,No,N/A,N/A,N/A,Fictional vehicle in Star Wars,Atoms,
,1976,Death Star,Star Wars,George Lucas,The logical endpoint of a galactic empire.,No,N/A,N/A,N/A,Fictional superweapon in Star Wars,Atoms,
,1976,Biological Package Probe,A World Out of Time,Larry Niven,,No,N/A,N/A,N/A,N/A,Atoms,
,1976,Restraining Bolt,Star Wars,George Lucas,A device that makes sure a robot does what you want (rather than what it wants).,No,N/A,N/A,N/A,Fictional technology in Star Wars,Atoms,
,1976,Deflector Shield,Star Wars,George Lucas,A energy field used to shunt the energy of offensive weapons aside.,No,N/A,N/A,N/A,Fictional technology in Star Wars,Bits,
,1976,Supralight Drive,Star Wars,George Lucas,A propulsion system that allows a spacecraft to travel faster than light.,No,N/A,N/A,N/A,Fictional propulsion technology in Star Wars,Atoms,
,1976,R2-D2 (Artoo-Detoo),Star Wars,George Lucas,"Now the generic term for a small, maneuverable robot.",No,N/A,N/A,N/A,Fictional droid in Star Wars,Atoms,
,1976,Bubble Car,A World Out of Time,Larry Niven,"Self-steering, hovering, this is the car of the future.",No,N/A,N/A,N/A,Fictional vehicle technology,Atoms,
,1976,RNA Shots,A World Out of Time,Larry Niven,An injection prepared from the tissues of a person with knowledge or experience that you need.,No,N/A,N/A,N/A,Fictional medical technology,Atoms,
,1976,RUMOKO,My Name is Legion,Roger Zelazny,A project to create additional land surface by deliberate stimulation of undersea volcanoes.,No,N/A,N/A,N/A,Fictional geoengineering project,Atoms,
,1976,Hangman,My Name is Legion,Roger Zelazny,A telefactoring device that also was able to function independently.,No,N/A,N/A,N/A,Fictional robot technology,Atoms,
,1940,Solar Reception Screen,The Roads Must Roll,Robert Heinlein,A device for converting sunlight to electricity,Yes,Solar companies,Photovoltaics,1950s,Convert sunlight to electricity,Bits,
,1976,Womb Room,A World Out of Time,Larry Niven,The ultimate ship's bridge.,No,N/A,N/A,N/A,Fictional spacecraft component,Atoms,
,1976,Gravity-assisted Subway,A World Out of Time,Larry Niven,The fastest way between continents (that does not entail leaving the ground).,No,N/A,N/A,N/A,Hypothetical transportation system,Atoms,
,1976,Lightsaber,Star Wars,George Lucas,A sword the blade of which is formed by a beam of visible light which cuts like a laser.,No,N/A,N/A,N/A,Fictional weapon in Star Wars,Atoms,
,1940,Steel Tortoise,Coventry,Robert Heinlein,"An all-terrain vehicle, grandfather to the four-wheeler.",Yes,Vehicle manufacturers,ATVs,1960s,Off-road recreational vehicle,Atoms,
,1976,Sandcrawler,Star Wars,George Lucas,"A very large mobile home, used by jawas on the deserts of Tatooine.",No,N/A,N/A,N/A,Fictional vehicle in Star Wars,Atoms,
,1976,Young-Forever,A World Out of Time,Larry Niven,"A very particular formula for human immortality, which solves the most serious attendant problem (population explosion).",No,N/A,N/A,N/A,Fictional medicine,Atoms,
,1940,Sunpower Screen,Coventry,Robert Heinlein,A solar cell array used to provide power for a vehicle.,Yes,Solar companies,Solar panels,1950s,Generate electricity from sunlight,Bits,
,1940,Knockdown Cabin,Coventry,Robert Heinlein,A portable shelter; had solid walls and could be assembled quickly.,Yes,Construction companies,Prefabricated buildings,1900s,Ready-made structures,Atoms,
,1976,Zero-Time Jail,A World Out of Time,Larry Niven,A building in which an energy field prevents time from passing.,No,N/A,N/A,N/A,Fictional technology,Bits,
,1976,Remote (or Seeker Remote),Star Wars,George Lucas,A training aid for use by Jedi knights.,No,N/A,N/A,N/A,Fictional technology in Star Wars,Atoms,
,1940,Air Blast,Coventry,Robert Heinlein,An air dryer for personal use.,Yes,Appliance companies,Hand dryers,1900s,Electric air dryer,Bits,
,1976,Asymptotic Drive,Imperial Earth,Arthur C. Clarke,A propulsion drive that used a tiny black hole to generate energy.,No,N/A,N/A,N/A,Hypothetical propulsion system,Atoms,
,1940,Telechronometer,Blowups Happen,Robert Heinlein,A watch that synchronizes itself to a remote source.,Yes,Watchmakers,Radio-controlled watches,1960s,Set time using radio signals,Bits,
,1976,Magnetic Projector,The Space Beyond,John W. Campbell,Projects a vortex of magnetic force.,No,N/A,N/A,N/A,Fictional technology,Bits,
,1940,Synthetic Voice,The Amazon Fights Again,Thornton Ayre,Artificial human speech.,Yes,Tech companies,Speech synthesis,1970s,Generating artificial speech,Bits,
,1976,Skyhook,West of Honor,Jerry Pournelle,"Part dirigible, part plane.",No,N/A,N/A,N/A,Fictional aircraft,Atoms,
,1976,Habitable Exoplanet Moon,Star Wars,George Lucas,An Earthlike moon that orbits a gas giant.,No,N/A,N/A,N/A,Fictional celestial body,Atoms,
,1976,Tagalong,In the Bowl,John Varley,A backpack with legs; a robot that will carry things for you and match your movements.,No,N/A,N/A,N/A,Fictional robot,Atoms,
,1940,Darkened Glass Face Plate,The Achilles Heel,Raymond Z. Gallun,The use of darkened glass on the face plate of a space suit helmet to protect the wearer from solar radiation.,Yes,"NASA, SpaceX",Spacesuit visors,1960s,Protect astronauts from sunlight,Atoms,
,1976,Strakh,The Moon Moth,Jack Vance,The prestige or social prominence which serves as a medium of exchange on the planet Sirene.,No,N/A,N/A,N/A,Fictional currency,Bits,
,1976,Lunar Disneyland,The Phantom of Kansas,John Varley,A vast cavern excavated on the Moon - used for entertainment. Very large scale entertainment.,No,N/A,N/A,N/A,Fictional concept,Atoms,
,1976,Trans-Space Transmission,The Moon Moth,Jack Vance,A curious method of communication between worlds.,No,N/A,N/A,N/A,Fictional communication technology,Bits,
,1976,Sandtrout Glove,Children of Dune,Frank Herbert,"A living glove, formed of live creatures.",No,N/A,N/A,N/A,Fictional biotechnology,Atoms,
,1976,Keyboard With Changing Keys,Imperial Earth,Arthur C. Clarke,"A computer keyboard with keys faced with little displays, so the label could change based on the application or language.",No,N/A,N/A,N/A,Fictional computer interface,Bits,
,1976,Anabolic Protoplaser,"Spock, Messiah!",Theodore Cogswell (w/C. Spano,Uses laser light to repair wounds.,No,N/A,N/A,N/A,Fictional medical technology,Bits,
,1976,Bubble City,My Name is Legion,Roger Zelazny,Underwater domes provide living space for large communities.,No,N/A,N/A,N/A,Fictional habitation,Atoms,
,1976,3D 'Chess' Game Board,Star Wars,George Lucas,A flatbed 3D display which is used to play chess-style board games in three dimensions.,No,N/A,N/A,N/A,Fictional gaming technology,Bits,
,1976,Ixian Sight Mask,Children of Dune,Frank Herbert,Device to allow the blind to see.,No,N/A,N/A,N/A,Fictional medical technology,Bits,
,1940,Hydroponics,The Hydroponic Monster,Maria Moravsky,"Growing food without soil, typically from water saturated with nutrients.",Yes,Agriculture,Hydroponic farming,1930s,Soil-less plant growth,Atoms,
,1976,T.I.E. Fighter (Tie Fighter),Star Wars,George Lucas,A highly maneuverable fighter spacecraft using an ion drive propulsion system.,No,N/A,N/A,N/A,Fictional spacecraft in Star Wars,Atoms,
,1940,Space Shuttle,Hell Ship of Space,"Frederic Arnold Kummer, Jr.","A space-going vessel for trips from the surface of a planet to a ship in orbit, and back.",Yes,NASA,Space shuttles,1980s,Reusable orbital vehicle,Atoms,
,1976,Smother-Charge,My Name is Legion,Roger Zelazny,Molecularly-gimmicked explosive.,No,N/A,N/A,N/A,Fictional explosive,Atoms,
,1976,Nemourlon,West of Honor,Jerry Pournelle,Material for special body armor.,No,N/A,N/A,N/A,Fictional material,Atoms,
,1976,Neuristor Brain,My Name is Legion,Roger Zelazny,A computer device made up of neuristors.,No,N/A,N/A,N/A,Fictional computer technology,Bits,
,1941,Talking Speedometer,Biddiver,Theodore Sturgeon,A gauge that tells you its value verbally,Yes,Car manufacturers,Voice alerts,1990s,Audible driver notifications,Bits,
,1976,Environmental Happening,The Phantom of Kansas,John Varley,Weather created as a work of art.,No,N/A,N/A,N/A,Fictional concept,N/A,
,1976,Ion Cannon,Star Wars,George Lucas,Fires blasts of charged particles.,No,N/A,N/A,N/A,Fictional weapon in Star Wars,Atoms,
,1941,Traffic Control Camera,Methuselah's Children,Robert Heinlein,An automated camera system that photographs license plates as cars move past on a road system.,Yes,Governments,Traffic cameras,1960s,Automated monitoring,Bits,
,1941,Chatterbox' News-Receptor,Methuselah's Children,Robert Heinlein,An appliance for listening to the news that lacked content controls.,Yes,Tech companies,Smart speakers,2010s,Voice-controlled audio,Bits,
,1941,Automated Hotel Reservation,Methuselah's Children,Robert Heinlein,A hotel that did not use clerks; a self-service hotel.,Yes,Hospitality industry,Online booking,1990s,Digital reservations,Bits,
,1975,Modded Dog,The Shockwave Rider,John Brunner,A canine whose ancestors were genetically modified for higher intelligence; the trait breeds true in offspring.,No,N/A,N/A,N/A,N/A,Atoms,
,1941,Uranatomic,Backlash,Jack Williamson,An atomic pile that generates electricity.,Yes,Energy companies,Nuclear power,1950s,Electricity from nuclear reactions,Bits,
,1975,Coley Group,The Shockwave Rider,John Brunner,A musical form that involves dancing in a field of weak microwaves.,No,N/A,N/A,N/A,N/A,Atoms,
,1975,Net Shutdown Worm,The Shockwave Rider,John Brunner,A tapeworm designed to shut down a nationwide network in the event of national emergency.,No,N/A,N/A,N/A,N/A,Bits,
,1941,Newsbox (News-Receptor),Methuselah's Children,Robert Heinlein,Also referred to as a microviewer; could search media programming for news on a particular words used in the broadcast.,Yes,Tech companies,Smart speakers,2010s,Voice-controlled audio,Bits,
,1941,Space Overalls,Lost Rocket,Manly Wade Wellman,Light-duty space suit.,Yes,"NASA, SpaceX",Spacesuits,1960s,For spacewalks and surface EVAs,Atoms,
,1941,Roving Bomb,Lost Rocket,Manly Wade Wellman,Special zero-gee guided bomb.,Yes,Military,Guided bombs,1940s,Steerable munitions,Atoms,
,1941,Oxygen Freshener,Lost Rocket,Manly Wade Wellman,A device that removed carbon dioxide from air and replaced it with fresh oxygen.,Yes,"NASA, SpaceX",CO2 scrubbers,1960s,Removes CO2 on spacecraft,Bits,
,1941,Slidewalk,Sanity,Fritz Leiber,A moving sidewalk; a conveyor belt for people.,Yes,"Airports, malls",Moving walkways,1950s,Flat escalators,Atoms,
,1941,Parking Orbit,Methuselah's Children,Robert Heinlein,An orbit from which access to the planet's surface via a small auxiliary vessel is quick and uncomplicated.,Yes,"NASA, space agencies",Parking orbits,1960s,Holding orbits before landing,Bits,
,1941,Space Station,Backlash,Jack Williamson,"A base of operations in space, typically in orbit around a larger body.",Yes,"NASA, space agencies",Space stations,1970s,Orbiting research platforms,Atoms,
,1941,Stunner,Fire-Power,S.D. Gottesman,A non-lethal weapon; typically used like a firearm but only renders its victim unconscious.,Yes,Law enforcement,Stun guns,1970s,Electric shock weapons,Atoms,
,1975,Paid Avoidance Zone,The Shockwave Rider,John Brunner,"An area where the inhabitants agree, for a government-paid fee, to live without sophisticated services.",No,N/A,N/A,N/A,N/A,Atoms,
,1975,Inflatable Church,The Shockwave Rider,John Brunner,A church using an inflatable projection screen as an altar.,No,N/A,N/A,N/A,N/A,Atoms,
,1975,Autoporter,The Shockwave Rider,John Brunner,A device that carries your bag for you at airports.,No,N/A,N/A,N/A,N/A,Atoms,
,1975,Personal Smelter,The Shockwave Rider,John Brunner,"A device used to reduce metallic objects (like coins, pots, cables) to an ingot with known value.",No,N/A,N/A,N/A,N/A,Atoms,
,1975,Data-Retrieval Mode,The Shockwave Rider,John Brunner,A system for getting the thoughts and images out of a person's mind; recovering the data from a brain storage device.,No,N/A,N/A,N/A,N/A,Bits,
,1974,Flesh Gun,The Computer Connection,Alfred Bester,A weapon that burns the skin and meat off the victim.,No,N/A,Lasers,1970s,Military weapon,Atoms,
,1974,KR-3,"Flow My Tears, The Policeman Said",Philip K. Dick,"A drug that breaks down the ability of the brain to perceive space and physical objects properly, or in sequence; a new universe opens.",No,N/A,N/A,N/A,N/A,Atoms,
,1974,Assault Ship,The Forever War,Joe Haldeman,"A one-way, one-use spacecraft for depositing troops at the scene of a space battle.",No,N/A,N/A,N/A,N/A,Atoms,
,1941,Astrogation (to Astrogate),Methuselah's Children,Robert Heinlein,To navigate in space.,Yes,"NASA, space agencies",Space navigation,1950s,Guiding spacecraft,Bits,
,1974,Collapsar Jump,The Forever War,Joe Haldeman,Travel between collapsed stars in no time at all.,No,N/A,N/A,N/A,N/A,Atoms,
,1941,Robopark,Methuselah's Children,Robert Heinlein,An automated parking garage.,Yes,Parking companies,Automated garages,1960s,Self-parking structures,Bits,
,1974,Superconductor of Heat,The Mote in God's Eye,Larry Niven (w/J. Pournelle),"A light metal that accepts heat applied to its surface, and then dissipates the energy throughout the material, leaving the temperature of the material unchanged.",No,N/A,N/A,N/A,N/A,Atoms,
,1941,Bone Conduction Receiver,Sixth Column,Anson MacDonald,A concealed radio receiver.,Yes,Hearing aid companies Bone conduction headphones,2000s,Sound through skull vibration,Atoms,Atoms,
,1974,Acceleration Shell,The Forever War,Joe Haldeman,A special suit designed to help people survive accelerations of up to twenty-five gravities.,No,N/A,N/A,N/A,N/A,Atoms,
,1974,Eccentric Projection,The Girl Who Was Plugged In,"James Tiptree, Jr.",Remote manipulation of a body not your own.,No,N/A,N/A,N/A,N/A,Bits,
,1974,Fyunch(click),The Mote in God's Eye,Larry Niven (w/J. Pournelle),An alien assigned to become an expert in just one person.,No,N/A,N/A,N/A,N/A,Bits,
,1974,Pressor Field,The Forever War,Joe Haldeman,A force field that pressed against anything that encountered it.,No,N/A,N/A,N/A,N/A,Atoms,
,1974,Powered Suit with Trauma Maintenance,The Forever War,Joe Haldeman,A powered suit (or powered armor) that is set up to save as much of your body as possible in worse case scenarios.,No,N/A,N/A,N/A,N/A,Atoms,
,1974,Placental Decanters,The Girl Who Was Plugged In,"James Tiptree, Jr.",Perfect human bodies with control implants for remote use.,No,N/A,N/A,N/A,N/A,Atoms,
,1974,Frictionless Toilet,The Mote in God's Eye,Larry Niven (w/J. Pournelle),"A toilet bowl that does not require water, because its surface is frictionless.",No,N/A,N/A,N/A,N/A,Atoms,
,1974,Home Ad Blocker,The Computer Connection,Alfred Bester,Device insulates house against intrusion by 3D advertisements.,No,N/A,N/A,N/A,N/A,Atoms,
,1974,Cryocapsule,The Computer Connection,Alfred Bester,"A spaceship capsule that contains astronauts in special coffins, in suspended animation.",No,N/A,N/A,N/A,N/A,Atoms,
,1941,Self-Lighting Cigarette,Methuselah's Children,Robert Heinlein,A cigarette with a matchhead built in.,Yes,Tobacco companies,Self-lighting cigarettes,1960s,Built-in ignition,Atoms,
,1974,Cryonaut,The Computer Connection,Alfred Bester,An astronaut placed in cryonic sleep.,No,N/A,N/A,N/A,N/A,Atoms,
,1974,Floating Building,"Flow My Tears, The Policeman Said",Philip K. Dick,An apartment building that floats a few feet off the ground.,No,N/A,N/A,N/A,N/A,Atoms,
,1941,Roboticist,Robot AL-76 Goes Astray,Isaac Asimov,A person who creates or works with robots.,Yes,Robotics engineers,Robotics,20th century,Designing and building robots,Bits,
,1974,Cushion Fence,The Computer Connection,Alfred Bester,Gentle force field,No,N/A,N/A,N/A,N/A,Atoms,
,1974,Harvesting Saturn's Rings,The Computer Connection,Alfred Bester,Mining the rings for industrial purposes.,No,N/A,N/A,N/A,N/A,Atoms,
